fromNode	toNode	weight	direction	fromAltName	toAltName
GRINA	C8orf30A	0.0304957616932338	undirected	NA	NA
GRINA	ATP6V0E2	0.00833890096340356	undirected	NA	NA
GRINA	ZNF696	0.0195728132369666	undirected	NA	NA
GRINA	KLHL22	0.00858889379751745	undirected	NA	NA
GRINA	KIAA0195	0.00948314901653113	undirected	NA	NA
GRINA	TOP1MT	0.0096435054392933	undirected	NA	NA
GRINA	CHRAC1	0.00944822901870874	undirected	NA	NA
GRINA	MAF1	0.0385963004533123	undirected	NA	NA
GRINA	MFSD3	0.0265744279229018	undirected	NA	NA
GRINA	FLJ14154	0.0167144207368857	undirected	NA	NA
GRINA	KIFC2	0.0211151104222703	undirected	NA	NA
GRINA	DGAT1	0.0295785248107189	undirected	NA	NA
GRINA	KIAA1688	0.0239364930411126	undirected	NA	NA
GRINA	EXOSC4	0.0321632483734636	undirected	NA	NA
GRINA	PTPRU	0.00681350752310029	undirected	NA	NA
GRINA	C8orf33	0.0264145481228495	undirected	NA	NA
GRINA	GPAA1	0.0362012783162228	undirected	NA	NA
GRINA	FBXL6	0.0352620080136997	undirected	NA	NA
GRINA	ZNF707	0.0217412935987666	undirected	NA	NA
PSCA	TSTA3	0.00746983442473399	undirected	NA	NA
PSCA	C8orf51	0.00917490299379994	undirected	NA	NA
PSCA	CYC1	0.00827265788323713	undirected	NA	NA
PSCA	ZNF623	0.00583988847229479	undirected	NA	NA
PSCA	NIBP	0.00534123834838327	undirected	NA	NA
PSCA	TIGD5	0.00901429459224598	undirected	NA	NA
PSCA	PUF60	0.0112548449895538	undirected	NA	NA
PSCA	BOP1	0.0105348736347644	undirected	NA	NA
PSCA	CPSF1	0.00519271717298911	undirected	NA	NA
PSCA	GPR172A	0.0131664914395845	undirected	NA	NA
PSCA	C8orf30A	0.0105141475243161	undirected	NA	NA
PSCA	ZNF696	0.00647636613628011	undirected	NA	NA
PSCA	MAF1	0.00502502492918275	undirected	NA	NA
PSCA	MFSD3	0.00542745959944522	undirected	NA	NA
PSCA	KIAA1688	0.00773629587674427	undirected	NA	NA
PSCA	EXOSC4	0.0111454673508834	undirected	NA	NA
PSCA	C8orf33	0.00565257180476781	undirected	NA	NA
PSCA	GPAA1	0.00650708917877034	undirected	NA	NA
PSCA	FBXL6	0.0126784932531009	undirected	NA	NA
PSCA	ZNF707	0.0070759435483162	undirected	NA	NA
TSTA3	C8orf51	0.0206916839280648	undirected	NA	NA
TSTA3	ST3GAL1	0.00818292209321971	undirected	NA	NA
TSTA3	CLPTM1	0.00626583623407981	undirected	NA	NA
TSTA3	CYC1	0.020758523103442	undirected	NA	NA
TSTA3	AMDHD2	0.00864817164249241	undirected	NA	NA
TSTA3	PICK1	0.00553778724316679	undirected	NA	NA
TSTA3	ZNF623	0.015829968325926	undirected	NA	NA
TSTA3	SLC39A4	0.0146963459374983	undirected	NA	NA
TSTA3	NIBP	0.0188826386335572	undirected	NA	NA
TSTA3	PPP1R16A	0.0256593787081393	undirected	NA	NA
TSTA3	LYPLA2	0.0104176760542587	undirected	NA	NA
TSTA3	OPLAH	0.0100376683509717	undirected	NA	NA
TSTA3	AKT1	0.00846698477096011	undirected	NA	NA
TSTA3	TIGD5	0.0262023248703573	undirected	NA	NA
TSTA3	PUF60	0.0286288374620547	undirected	NA	NA
TSTA3	BOP1	0.0259207925701387	undirected	NA	NA
TSTA3	RPL8	0.0133909682202028	undirected	NA	NA
TSTA3	SLC1A5	0.00572213464687996	undirected	NA	NA
TSTA3	CPSF1	0.0208889527701761	undirected	NA	NA
TSTA3	ABCB8	0.00998246844031414	undirected	NA	NA
TSTA3	DNAL4	0.00600127153371388	undirected	NA	NA
TSTA3	CAPN1	0.00805251043260397	undirected	NA	NA
TSTA3	NR2F6	0.00971110926915063	undirected	NA	NA
TSTA3	ZNF251	0.00563535212014908	undirected	NA	NA
TSTA3	GPR172A	0.0355064876278831	undirected	NA	NA
TSTA3	ZNF250	0.00913749880493608	undirected	NA	NA
TSTA3	TBL3	0.00976297158932064	undirected	NA	NA
TSTA3	C8orf30A	0.029033526253473	undirected	NA	NA
TSTA3	ATP6V0E2	0.00557967107964491	undirected	NA	NA
TSTA3	ZNF696	0.0176896180171784	undirected	NA	NA
TSTA3	TOP1MT	0.0102263424469253	undirected	NA	NA
TSTA3	CHRAC1	0.00672384937427313	undirected	NA	NA
TSTA3	MAF1	0.0181233481447388	undirected	NA	NA
TSTA3	MFSD3	0.0211044104580813	undirected	NA	NA
TSTA3	FLJ14154	0.00932314261116481	undirected	NA	NA
TSTA3	KIFC2	0.0195049886948431	undirected	NA	NA
TSTA3	DGAT1	0.0142398583828446	undirected	NA	NA
TSTA3	KIAA1688	0.0215913935340987	undirected	NA	NA
TSTA3	EXOSC4	0.029040952206191	undirected	NA	NA
TSTA3	PTPRU	0.00510134824781786	undirected	NA	NA
TSTA3	C8orf33	0.0158644958554968	undirected	NA	NA
TSTA3	GPAA1	0.0213359801327446	undirected	NA	NA
TSTA3	FBXL6	0.0402225433306726	undirected	NA	NA
TSTA3	ZNF707	0.0200939227595841	undirected	NA	NA
C8orf51	ST3GAL1	0.009804478707959	undirected	NA	NA
C8orf51	CYC1	0.0311145031692735	undirected	NA	NA
C8orf51	ZNF623	0.021181441742405	undirected	NA	NA
C8orf51	SLC39A4	0.0302458829005536	undirected	NA	NA
C8orf51	NIBP	0.0386491197438883	undirected	NA	NA
C8orf51	PPP1R16A	0.037319147442644	undirected	NA	NA
C8orf51	OPLAH	0.0143487233759138	undirected	NA	NA
C8orf51	TIGD5	0.0459808296533561	undirected	NA	NA
C8orf51	PUF60	0.0424562874245027	undirected	NA	NA
C8orf51	BOP1	0.0381062639424919	undirected	NA	NA
C8orf51	RPL8	0.0234190528395539	undirected	NA	NA
C8orf51	CPSF1	0.0218084098999723	undirected	NA	NA
C8orf51	ABCB8	0.00593376814785711	undirected	NA	NA
C8orf51	NR2F6	0.00653461744710966	undirected	NA	NA
C8orf51	ZNF251	0.0134805697258012	undirected	NA	NA
C8orf51	GPR172A	0.039070404107397	undirected	NA	NA
C8orf51	ZNF250	0.0256694803471594	undirected	NA	NA
C8orf51	TBL3	0.00542542002447986	undirected	NA	NA
C8orf51	C8orf30A	0.0408189942165854	undirected	NA	NA
C8orf51	ZNF696	0.0332059377886185	undirected	NA	NA
C8orf51	SLC45A4	0.00648015612993112	undirected	NA	NA
C8orf51	NRBP2	0.00602885547510937	undirected	NA	NA
C8orf51	TOP1MT	0.0196823526335994	undirected	NA	NA
C8orf51	CHRAC1	0.0134309455699798	undirected	NA	NA
C8orf51	MAF1	0.0149093351983387	undirected	NA	NA
C8orf51	MFSD3	0.0284707648380523	undirected	NA	NA
C8orf51	KIFC2	0.032407032407198	undirected	NA	NA
C8orf51	DGAT1	0.0115066912988075	undirected	NA	NA
C8orf51	KIAA1688	0.036671920648392	undirected	NA	NA
C8orf51	EXOSC4	0.0440543416312322	undirected	NA	NA
C8orf51	C8orf33	0.0303439765926449	undirected	NA	NA
C8orf51	GPAA1	0.0166590817327369	undirected	NA	NA
C8orf51	FBXL6	0.0353405378368853	undirected	NA	NA
C8orf51	ZNF707	0.0369828809491906	undirected	NA	NA
ST3GAL1	CYC1	0.0130077904747702	undirected	NA	NA
ST3GAL1	AMDHD2	0.00648476892019202	undirected	NA	NA
ST3GAL1	ZNF623	0.00881771176460127	undirected	NA	NA
ST3GAL1	NIBP	0.00898465302325385	undirected	NA	NA
ST3GAL1	PPP1R16A	0.00791128507910627	undirected	NA	NA
ST3GAL1	LYPLA2	0.00510314760714415	undirected	NA	NA
ST3GAL1	TIGD5	0.0137418722776069	undirected	NA	NA
ST3GAL1	PUF60	0.0153659932819016	undirected	NA	NA
ST3GAL1	BOP1	0.0120785255873151	undirected	NA	NA
ST3GAL1	CPSF1	0.00703751807055282	undirected	NA	NA
ST3GAL1	DNAL4	0.00504824074253668	undirected	NA	NA
ST3GAL1	NR2F6	0.00811809371442901	undirected	NA	NA
ST3GAL1	GPR172A	0.0142178315415081	undirected	NA	NA
ST3GAL1	TBL3	0.00609900844908551	undirected	NA	NA
ST3GAL1	C8orf30A	0.0130431281204975	undirected	NA	NA
ST3GAL1	ZNF696	0.0107064321354046	undirected	NA	NA
ST3GAL1	MAF1	0.00745223878327713	undirected	NA	NA
ST3GAL1	MFSD3	0.0113925670615005	undirected	NA	NA
ST3GAL1	FLJ14154	0.00856628961124482	undirected	NA	NA
ST3GAL1	KIFC2	0.00672811752810623	undirected	NA	NA
ST3GAL1	KIAA1688	0.0110257637156956	undirected	NA	NA
ST3GAL1	EXOSC4	0.0143601840972126	undirected	NA	NA
ST3GAL1	C8orf33	0.0103399687328463	undirected	NA	NA
ST3GAL1	GPAA1	0.010646409296821	undirected	NA	NA
ST3GAL1	FBXL6	0.0147786110830273	undirected	NA	NA
ST3GAL1	ZNF707	0.0107083413927862	undirected	NA	NA
CLPTM1	CYC1	0.00581468981157994	undirected	NA	NA
CLPTM1	AMDHD2	0.01073148103443	undirected	NA	NA
CLPTM1	PICK1	0.0123552032554571	undirected	NA	NA
CLPTM1	ZNF623	0.00668923063030658	undirected	NA	NA
CLPTM1	IGHMBP2	0.00624022620690943	undirected	NA	NA
CLPTM1	LYPLA2	0.0192151800078998	undirected	NA	NA
CLPTM1	AKT1	0.0171279193749182	undirected	NA	NA
CLPTM1	SLC1A5	0.010327388303827	undirected	NA	NA
CLPTM1	CPSF1	0.00539330340031934	undirected	NA	NA
CLPTM1	ABCB8	0.0138427177847064	undirected	NA	NA
CLPTM1	DNAL4	0.014180967924116	undirected	NA	NA
CLPTM1	CAPN1	0.0208596685540058	undirected	NA	NA
CLPTM1	NR2F6	0.0138136867424058	undirected	NA	NA
CLPTM1	GPR172A	0.00592922363692204	undirected	NA	NA
CLPTM1	TBL3	0.02791768680763	undirected	NA	NA
CLPTM1	C8orf30A	0.00518102411540901	undirected	NA	NA
CLPTM1	ATP6V0E2	0.00597645437651245	undirected	NA	NA
CLPTM1	KLHL22	0.0126017759480036	undirected	NA	NA
CLPTM1	KIAA0195	0.0104913726239328	undirected	NA	NA
CLPTM1	MAF1	0.011095799022558	undirected	NA	NA
CLPTM1	FLJ14154	0.0271103497636777	undirected	NA	NA
CLPTM1	PTPRU	0.00520866973013828	undirected	NA	NA
CLPTM1	GPAA1	0.0110340140808938	undirected	NA	NA
CLPTM1	FBXL6	0.00732652228780936	undirected	NA	NA
CYC1	AMDHD2	0.00505143380848007	undirected	NA	NA
CYC1	PICK1	0.00562049471422879	undirected	NA	NA
CYC1	ZNF623	0.0316614960091798	undirected	NA	NA
CYC1	SLC39A4	0.0249309924921397	undirected	NA	NA
CYC1	NIBP	0.0341320982734997	undirected	NA	NA
CYC1	PPP1R16A	0.0545074305596752	undirected	NA	NA
CYC1	LYPLA2	0.00653282684902738	undirected	NA	NA
CYC1	OPLAH	0.0212130034388984	undirected	NA	NA
CYC1	TIGD5	0.0513361665255067	undirected	NA	NA
CYC1	PUF60	0.0699873644738973	undirected	NA	NA
CYC1	BOP1	0.0543942016980686	undirected	NA	NA
CYC1	RPL8	0.0268313277108383	undirected	NA	NA
CYC1	SLC1A5	0.0064110915729895	undirected	NA	NA
CYC1	CPSF1	0.036036895970772	undirected	NA	NA
CYC1	ABCB8	0.00538125072120244	undirected	NA	NA
CYC1	DNAL4	0.0059513345133069	undirected	NA	NA
CYC1	CAPN1	0.00570923500597886	undirected	NA	NA
CYC1	NR2F6	0.00805577872786021	undirected	NA	NA
CYC1	ZNF251	0.017240329695083	undirected	NA	NA
CYC1	GPR172A	0.0550222442429519	undirected	NA	NA
CYC1	ZNF250	0.0241116198045914	undirected	NA	NA
CYC1	TBL3	0.00817435265782484	undirected	NA	NA
CYC1	C8orf30A	0.0540133089927511	undirected	NA	NA
CYC1	ZNF696	0.0368006038818111	undirected	NA	NA
CYC1	KIAA0195	0.00574016030551732	undirected	NA	NA
CYC1	SLC45A4	0.00816582550285621	undirected	NA	NA
CYC1	NRBP2	0.00942440756747349	undirected	NA	NA
CYC1	TOP1MT	0.0227378271827753	undirected	NA	NA
CYC1	CHRAC1	0.0221699039486482	undirected	NA	NA
CYC1	MAF1	0.0441674689863216	undirected	NA	NA
CYC1	MFSD3	0.0320996989650703	undirected	NA	NA
CYC1	FLJ14154	0.00599498114817991	undirected	NA	NA
CYC1	KIFC2	0.0303978774902875	undirected	NA	NA
CYC1	DGAT1	0.0277735763235594	undirected	NA	NA
CYC1	KIAA1688	0.0307867376108363	undirected	NA	NA
CYC1	EXOSC4	0.0631919012321716	undirected	NA	NA
CYC1	PTPRU	0.00589888506351597	undirected	NA	NA
CYC1	C8orf33	0.0547540121778396	undirected	NA	NA
CYC1	GPAA1	0.0369457750605561	undirected	NA	NA
CYC1	FBXL6	0.0490832534100543	undirected	NA	NA
CYC1	ZNF707	0.0377801792606215	undirected	NA	NA
AMDHD2	PICK1	0.013060653445987	undirected	NA	NA
AMDHD2	ZNF623	0.00645025488231086	undirected	NA	NA
AMDHD2	IGHMBP2	0.01056571186699	undirected	NA	NA
AMDHD2	LYPLA2	0.0157720969534557	undirected	NA	NA
AMDHD2	AKT1	0.0148224588253586	undirected	NA	NA
AMDHD2	SLC1A5	0.00924828771496371	undirected	NA	NA
AMDHD2	MGC23270	0.00660299067911416	undirected	NA	NA
AMDHD2	CPSF1	0.00634459525204392	undirected	NA	NA
AMDHD2	ABCB8	0.011411169304019	undirected	NA	NA
AMDHD2	DNAL4	0.014988106728847	undirected	NA	NA
AMDHD2	CAPN1	0.0134209564425719	undirected	NA	NA
AMDHD2	NR2F6	0.0165108292550824	undirected	NA	NA
AMDHD2	GPR172A	0.00657846453183634	undirected	NA	NA
AMDHD2	TBL3	0.0211494597810699	undirected	NA	NA
AMDHD2	ATP6V0E2	0.00991259423863546	undirected	NA	NA
AMDHD2	KLHL22	0.0139240989923904	undirected	NA	NA
AMDHD2	KIAA0195	0.0100463230595973	undirected	NA	NA
AMDHD2	MAF1	0.0107589246759964	undirected	NA	NA
AMDHD2	MFSD3	0.00879676797103267	undirected	NA	NA
AMDHD2	FLJ14154	0.0300245920911542	undirected	NA	NA
AMDHD2	DGAT1	0.00695379159673036	undirected	NA	NA
AMDHD2	KIAA1688	0.0056077299102446	undirected	NA	NA
AMDHD2	PTPRU	0.00595421034488108	undirected	NA	NA
AMDHD2	GPAA1	0.0134193874978471	undirected	NA	NA
AMDHD2	FBXL6	0.00944592693349353	undirected	NA	NA
PICK1	ZNF623	0.00705270531960059	undirected	NA	NA
PICK1	IGHMBP2	0.00826818121629637	undirected	NA	NA
PICK1	LYPLA2	0.0293971966494374	undirected	NA	NA
PICK1	AKT1	0.0192545349194027	undirected	NA	NA
PICK1	SLC1A5	0.0135063796163808	undirected	NA	NA
PICK1	CPSF1	0.0069503728985613	undirected	NA	NA
PICK1	ABCB8	0.00704961337982628	undirected	NA	NA
PICK1	DNAL4	0.0356402915434235	undirected	NA	NA
PICK1	CAPN1	0.0241417602743036	undirected	NA	NA
PICK1	NR2F6	0.0172349609261434	undirected	NA	NA
PICK1	GPR172A	0.00644947752890996	undirected	NA	NA
PICK1	TBL3	0.0219634613895866	undirected	NA	NA
PICK1	ATP6V0E2	0.00679348322724271	undirected	NA	NA
PICK1	KLHL22	0.0244455839353805	undirected	NA	NA
PICK1	KIAA0195	0.00959002808448238	undirected	NA	NA
PICK1	MAF1	0.0115357893619552	undirected	NA	NA
PICK1	FLJ14154	0.0280207930447722	undirected	NA	NA
PICK1	PTPRU	0.00737767130809251	undirected	NA	NA
PICK1	GPAA1	0.0155785799126144	undirected	NA	NA
PICK1	FBXL6	0.00735312451027894	undirected	NA	NA
ZNF623	IGHMBP2	0.00665298387593696	undirected	NA	NA
ZNF623	SLC39A4	0.0128444566948618	undirected	NA	NA
ZNF623	NIBP	0.0195070603011703	undirected	NA	NA
ZNF623	PPP1R16A	0.0278663865381709	undirected	NA	NA
ZNF623	LYPLA2	0.00903811025746958	undirected	NA	NA
ZNF623	OPLAH	0.0109801675627492	undirected	NA	NA
ZNF623	AKT1	0.00623058154429141	undirected	NA	NA
ZNF623	TIGD5	0.0315399244947156	undirected	NA	NA
ZNF623	PUF60	0.0440265073668417	undirected	NA	NA
ZNF623	BOP1	0.0305556632413597	undirected	NA	NA
ZNF623	RPL8	0.0118572449403504	undirected	NA	NA
ZNF623	SLC1A5	0.00641111568331391	undirected	NA	NA
ZNF623	CPSF1	0.0285393340456321	undirected	NA	NA
ZNF623	ABCB8	0.00523712760559222	undirected	NA	NA
ZNF623	DNAL4	0.00826504826423482	undirected	NA	NA
ZNF623	CAPN1	0.00772420165570295	undirected	NA	NA
ZNF623	NR2F6	0.0103544523132937	undirected	NA	NA
ZNF623	ZNF251	0.0169372485638081	undirected	NA	NA
ZNF623	GPR172A	0.033513663782356	undirected	NA	NA
ZNF623	ZNF250	0.016101210839481	undirected	NA	NA
ZNF623	TBL3	0.0109417084300313	undirected	NA	NA
ZNF623	C8orf30A	0.0334588201006164	undirected	NA	NA
ZNF623	ATP6V0E2	0.00542394652546893	undirected	NA	NA
ZNF623	ZNF696	0.0249391694699012	undirected	NA	NA
ZNF623	KLHL22	0.00652279453997369	undirected	NA	NA
ZNF623	KIAA0195	0.00676676653045527	undirected	NA	NA
ZNF623	NRBP2	0.00592457071083522	undirected	NA	NA
ZNF623	TOP1MT	0.013712930807473	undirected	NA	NA
ZNF623	CHRAC1	0.0181260854673197	undirected	NA	NA
ZNF623	MAF1	0.0298391022649543	undirected	NA	NA
ZNF623	MFSD3	0.0177349175183896	undirected	NA	NA
ZNF623	FLJ14154	0.0108439104998083	undirected	NA	NA
ZNF623	KIFC2	0.0160883087497775	undirected	NA	NA
ZNF623	DGAT1	0.0139146279240157	undirected	NA	NA
ZNF623	KIAA1688	0.0255967862092691	undirected	NA	NA
ZNF623	EXOSC4	0.0356014877546553	undirected	NA	NA
ZNF623	PTPRU	0.00655019484168197	undirected	NA	NA
ZNF623	C8orf33	0.0312416756286315	undirected	NA	NA
ZNF623	GPAA1	0.0275277921580373	undirected	NA	NA
ZNF623	FBXL6	0.0346397684511001	undirected	NA	NA
ZNF623	ZNF707	0.0257466523348146	undirected	NA	NA
IGHMBP2	LYPLA2	0.0122518536885296	undirected	NA	NA
IGHMBP2	AKT1	0.0115290285987154	undirected	NA	NA
IGHMBP2	SLC1A5	0.00569158792840807	undirected	NA	NA
IGHMBP2	CPSF1	0.00527060552915371	undirected	NA	NA
IGHMBP2	ABCB8	0.00512762582905037	undirected	NA	NA
IGHMBP2	DNAL4	0.0109673275370119	undirected	NA	NA
IGHMBP2	CAPN1	0.0107867834759234	undirected	NA	NA
IGHMBP2	NR2F6	0.0146210854763537	undirected	NA	NA
IGHMBP2	GPR172A	0.0058018392528005	undirected	NA	NA
IGHMBP2	TBL3	0.0132968240094171	undirected	NA	NA
IGHMBP2	KLHL22	0.0107981511006655	undirected	NA	NA
IGHMBP2	KIAA0195	0.0055582010998523	undirected	NA	NA
IGHMBP2	MAF1	0.00640328684070598	undirected	NA	NA
IGHMBP2	FLJ14154	0.0210696095901482	undirected	NA	NA
IGHMBP2	GPAA1	0.00908420718198076	undirected	NA	NA
IGHMBP2	FBXL6	0.00721219022497205	undirected	NA	NA
SLC39A4	NIBP	0.0211296135194283	undirected	NA	NA
SLC39A4	PPP1R16A	0.0237299193561392	undirected	NA	NA
SLC39A4	OPLAH	0.00852231784914857	undirected	NA	NA
SLC39A4	TIGD5	0.039304067180177	undirected	NA	NA
SLC39A4	PUF60	0.0463536778776705	undirected	NA	NA
SLC39A4	BOP1	0.0448574041475802	undirected	NA	NA
SLC39A4	RPL8	0.0194048814877323	undirected	NA	NA
SLC39A4	CPSF1	0.0132437799696882	undirected	NA	NA
SLC39A4	ZNF251	0.00850080134675328	undirected	NA	NA
SLC39A4	GPR172A	0.0412890217185255	undirected	NA	NA
SLC39A4	ZNF250	0.0159185309674812	undirected	NA	NA
SLC39A4	C8orf30A	0.0425690447902612	undirected	NA	NA
SLC39A4	ZNF696	0.0245836805171373	undirected	NA	NA
SLC39A4	NRBP2	0.00508171336052863	undirected	NA	NA
SLC39A4	TOP1MT	0.0142603044512037	undirected	NA	NA
SLC39A4	CHRAC1	0.00852078785869958	undirected	NA	NA
SLC39A4	MAF1	0.00889361749040948	undirected	NA	NA
SLC39A4	MFSD3	0.0170118239739777	undirected	NA	NA
SLC39A4	KIFC2	0.0197639711105649	undirected	NA	NA
SLC39A4	DGAT1	0.00668285371787672	undirected	NA	NA
SLC39A4	KIAA1688	0.0266259928339402	undirected	NA	NA
SLC39A4	EXOSC4	0.0451931898281989	undirected	NA	NA
SLC39A4	C8orf33	0.0181941263884568	undirected	NA	NA
SLC39A4	GPAA1	0.0099762290092428	undirected	NA	NA
SLC39A4	FBXL6	0.0334926629276457	undirected	NA	NA
SLC39A4	ZNF707	0.0253237167173954	undirected	NA	NA
NIBP	PPP1R16A	0.0377793410393327	undirected	NA	NA
NIBP	OPLAH	0.0143320809953524	undirected	NA	NA
NIBP	TIGD5	0.0538867865515485	undirected	NA	NA
NIBP	PUF60	0.059848980598677	undirected	NA	NA
NIBP	BOP1	0.0419704279212053	undirected	NA	NA
NIBP	RPL8	0.0207927882046066	undirected	NA	NA
NIBP	CPSF1	0.0184033706631941	undirected	NA	NA
NIBP	NR2F6	0.00537775799486806	undirected	NA	NA
NIBP	ZNF251	0.0154416012913674	undirected	NA	NA
NIBP	GPR172A	0.0421678289506839	undirected	NA	NA
NIBP	ZNF250	0.0227670980678688	undirected	NA	NA
NIBP	C8orf30A	0.0552313524546917	undirected	NA	NA
NIBP	ZNF696	0.0303803291958644	undirected	NA	NA
NIBP	SLC45A4	0.00558780195668805	undirected	NA	NA
NIBP	NRBP2	0.00642856348535115	undirected	NA	NA
NIBP	TOP1MT	0.0150035119960668	undirected	NA	NA
NIBP	CHRAC1	0.012133286387146	undirected	NA	NA
NIBP	MAF1	0.0157345285373258	undirected	NA	NA
NIBP	MFSD3	0.0285274779157341	undirected	NA	NA
NIBP	KIFC2	0.02651799666565	undirected	NA	NA
NIBP	DGAT1	0.0136649883964796	undirected	NA	NA
NIBP	KIAA1688	0.0349044480429303	undirected	NA	NA
NIBP	EXOSC4	0.0560445270841579	undirected	NA	NA
NIBP	C8orf33	0.0295334941582252	undirected	NA	NA
NIBP	GPAA1	0.0151864998863535	undirected	NA	NA
NIBP	FBXL6	0.0410307343246262	undirected	NA	NA
NIBP	ZNF707	0.0333600488487416	undirected	NA	NA
PPP1R16A	OPLAH	0.0193394900060779	undirected	NA	NA
PPP1R16A	TIGD5	0.0725341143160914	undirected	NA	NA
PPP1R16A	PUF60	0.0844509736667775	undirected	NA	NA
PPP1R16A	BOP1	0.0591263611242249	undirected	NA	NA
PPP1R16A	RPL8	0.0254835668408787	undirected	NA	NA
PPP1R16A	CPSF1	0.0323989400467645	undirected	NA	NA
PPP1R16A	NR2F6	0.00648187176927093	undirected	NA	NA
PPP1R16A	ZNF251	0.016379648602605	undirected	NA	NA
PPP1R16A	GPR172A	0.0600680759632361	undirected	NA	NA
PPP1R16A	ZNF250	0.0207382305653596	undirected	NA	NA
PPP1R16A	TBL3	0.00600260066954786	undirected	NA	NA
PPP1R16A	C8orf30A	0.0652545819832567	undirected	NA	NA
PPP1R16A	ZNF696	0.0458836366204462	undirected	NA	NA
PPP1R16A	SLC45A4	0.0074301489320403	undirected	NA	NA
PPP1R16A	NRBP2	0.0110522799719599	undirected	NA	NA
PPP1R16A	TOP1MT	0.0205526133348149	undirected	NA	NA
PPP1R16A	CHRAC1	0.0128727359949678	undirected	NA	NA
PPP1R16A	MAF1	0.0255362442960268	undirected	NA	NA
PPP1R16A	MFSD3	0.0393162763273855	undirected	NA	NA
PPP1R16A	KIFC2	0.0380657004232897	undirected	NA	NA
PPP1R16A	DGAT1	0.0242542893148236	undirected	NA	NA
PPP1R16A	KIAA1688	0.0456696323819054	undirected	NA	NA
PPP1R16A	EXOSC4	0.074635645629725	undirected	NA	NA
PPP1R16A	C8orf33	0.0416839474953158	undirected	NA	NA
PPP1R16A	GPAA1	0.0302956642138313	undirected	NA	NA
PPP1R16A	FBXL6	0.0591631448205866	undirected	NA	NA
PPP1R16A	ZNF707	0.0473428104130774	undirected	NA	NA
LYPLA2	AKT1	0.0262780737013416	undirected	NA	NA
LYPLA2	BOP1	0.00593737420618287	undirected	NA	NA
LYPLA2	SLC1A5	0.0182867398082823	undirected	NA	NA
LYPLA2	MGC23270	0.00539722217801804	undirected	NA	NA
LYPLA2	CPSF1	0.0119912960197493	undirected	NA	NA
LYPLA2	ABCB8	0.0117380525889704	undirected	NA	NA
LYPLA2	DNAL4	0.0257856553004625	undirected	NA	NA
LYPLA2	CAPN1	0.0306918425632675	undirected	NA	NA
LYPLA2	NR2F6	0.0206504625717637	undirected	NA	NA
LYPLA2	GPR172A	0.0102790951168001	undirected	NA	NA
LYPLA2	TBL3	0.0255401657792348	undirected	NA	NA
LYPLA2	C8orf30A	0.00558034415435749	undirected	NA	NA
LYPLA2	ATP6V0E2	0.010826820093392	undirected	NA	NA
LYPLA2	KLHL22	0.020076843974069	undirected	NA	NA
LYPLA2	KIAA0195	0.0122007497976219	undirected	NA	NA
LYPLA2	MAF1	0.0176242674041208	undirected	NA	NA
LYPLA2	MFSD3	0.00554176116429972	undirected	NA	NA
LYPLA2	FLJ14154	0.0306422268813988	undirected	NA	NA
LYPLA2	DGAT1	0.00504452617578727	undirected	NA	NA
LYPLA2	KIAA1688	0.00503864512438028	undirected	NA	NA
LYPLA2	PTPRU	0.0127737147424837	undirected	NA	NA
LYPLA2	GPAA1	0.0196178766201482	undirected	NA	NA
LYPLA2	FBXL6	0.0118576762978507	undirected	NA	NA
OPLAH	TIGD5	0.025735927239987	undirected	NA	NA
OPLAH	PUF60	0.0279913594696132	undirected	NA	NA
OPLAH	BOP1	0.019411879068611	undirected	NA	NA
OPLAH	RPL8	0.00644484630554864	undirected	NA	NA
OPLAH	CPSF1	0.00988278501744626	undirected	NA	NA
OPLAH	GPR172A	0.0198431312845777	undirected	NA	NA
OPLAH	ZNF250	0.00710897637765516	undirected	NA	NA
OPLAH	C8orf30A	0.0233523853017364	undirected	NA	NA
OPLAH	ZNF696	0.0153618095341386	undirected	NA	NA
OPLAH	TOP1MT	0.00656745642439526	undirected	NA	NA
OPLAH	CHRAC1	0.00540943545922408	undirected	NA	NA
OPLAH	MAF1	0.01006878522946	undirected	NA	NA
OPLAH	MFSD3	0.0174334035287479	undirected	NA	NA
OPLAH	KIFC2	0.0111076970833515	undirected	NA	NA
OPLAH	DGAT1	0.00724288858267033	undirected	NA	NA
OPLAH	KIAA1688	0.0167876313682599	undirected	NA	NA
OPLAH	EXOSC4	0.0253295777439587	undirected	NA	NA
OPLAH	C8orf33	0.0162873077539053	undirected	NA	NA
OPLAH	GPAA1	0.012527676596382	undirected	NA	NA
OPLAH	FBXL6	0.0207952526836288	undirected	NA	NA
OPLAH	ZNF707	0.0160269190556748	undirected	NA	NA
AKT1	SLC1A5	0.0142108650113033	undirected	NA	NA
AKT1	MGC23270	0.0062543295451796	undirected	NA	NA
AKT1	CPSF1	0.00748911574954784	undirected	NA	NA
AKT1	ABCB8	0.0104532389620856	undirected	NA	NA
AKT1	DNAL4	0.0186948155926462	undirected	NA	NA
AKT1	CAPN1	0.02269687931559	undirected	NA	NA
AKT1	NR2F6	0.0193189868092003	undirected	NA	NA
AKT1	GPR172A	0.00664749440908037	undirected	NA	NA
AKT1	TBL3	0.0223066178152896	undirected	NA	NA
AKT1	ATP6V0E2	0.00988641374057985	undirected	NA	NA
AKT1	KLHL22	0.0190276713623801	undirected	NA	NA
AKT1	KIAA0195	0.011496075502639	undirected	NA	NA
